id_bioguide,term_number,term_id,term_type,term_start,term_end,state,district,class,party,how,url,address,phone,fax,contact_form,office,state_rank,rss_url,caucus
T000184,2,T000184-2,rep,1987-01-06,1989-01-03,GA,1,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000184,3,T000184-3,rep,1989-01-03,1991-01-03,GA,1,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000184,4,T000184-4,rep,1991-01-03,1993-01-03,GA,1,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000185,0,T000185-0,rep,1909-03-15,1911-03-03,KY,3,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000185,1,T000185-1,rep,1911-04-04,1913-03-03,KY,3,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000185,2,T000185-2,rep,1913-04-07,1915-03-03,KY,3,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000185,3,T000185-3,rep,1915-12-06,1917-03-03,KY,3,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000185,4,T000185-4,rep,1917-04-02,1919-03-03,KY,3,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000185,5,T000185-5,rep,1919-05-19,1921-03-03,KY,3,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000185,6,T000185-6,rep,1921-04-11,1923-03-03,KY,3,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000185,7,T000185-7,rep,1923-12-03,1925-03-03,KY,3,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000185,8,T000185-8,rep,1925-12-07,1927-03-04,KY,3,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000186,0,T000186-0,rep,1903-11-09,1905-03-03,OH,19,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000186,1,T000186-1,rep,1905-12-04,1907-03-03,OH,19,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000186,2,T000186-2,rep,1907-12-02,1909-03-03,OH,19,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000186,3,T000186-3,rep,1909-03-15,1911-03-03,OH,19,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000187,0,T000187-0,rep,1933-03-09,1935-01-03,NY,29,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000187,1,T000187-1,rep,1935-01-03,1937-01-03,NY,29,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000188,0,T000188-0,rep,1979-01-15,1981-01-03,CA,18,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000188,1,T000188-1,rep,1981-01-05,1983-01-03,CA,18,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000188,2,T000188-2,rep,1983-01-03,1985-01-03,CA,20,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000188,3,T000188-3,rep,1985-01-03,1987-01-03,CA,20,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000188,4,T000188-4,rep,1987-01-06,1989-01-03,CA,20,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000188,5,T000188-5,rep,1989-01-03,1991-01-03,CA,20,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000188,6,T000188-6,rep,1991-01-03,1993-01-03,CA,20,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000188,7,T000188-7,rep,1993-01-05,1995-01-03,CA,21,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000188,8,T000188-8,rep,1995-01-04,1997-01-03,CA,21,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000188,9,T000188-9,rep,1997-01-07,1999-01-03,CA,21,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000188,10,T000188-10,rep,1999-01-06,2001-01-03,CA,21,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000188,11,T000188-11,rep,2001-01-03,2003-01-03,CA,21,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000188,12,T000188-12,rep,2003-01-07,2005-01-03,CA,22,NULL,Republican,"Not Given",http://www.house.gov/billthomas,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000188,13,T000188-13,rep,2005-01-04,2007-01-03,CA,22,NULL,Republican,"Not Given",http://www.house.gov/billthomas,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000189,0,T000189-0,rep,1931-12-07,1933-03-03,TX,16,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000189,1,T000189-1,rep,1933-03-09,1935-01-03,TX,16,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000189,2,T000189-2,rep,1935-01-03,1937-01-03,TX,16,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000189,3,T000189-3,rep,1937-01-05,1939-01-03,TX,16,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000189,4,T000189-4,rep,1939-01-03,1941-01-03,TX,16,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000189,5,T000189-5,rep,1941-01-03,1943-01-03,TX,16,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000189,6,T000189-6,rep,1943-01-06,1945-01-03,TX,16,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000189,7,T000189-7,rep,1945-01-03,1947-01-03,TX,16,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000189,8,T000189-8,rep,1947-01-03,1949-01-03,TX,16,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000190,0,T000190-0,rep,1843-12-04,1845-03-03,KY,7,NULL,Whig,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000190,1,T000190-1,rep,1845-12-01,1847-03-03,KY,7,NULL,Whig,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000191,0,T000191-0,rep,1885-12-07,1887-03-03,OH,12,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000191,1,T000191-1,rep,1887-12-05,1889-03-03,OH,11,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000191,2,T000191-2,rep,1889-12-02,1891-03-03,OH,11,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000192,0,T000192-0,rep,1845-12-01,1847-03-03,MA,4,NULL,Whig,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000192,1,T000192-1,rep,1851-12-01,1853-03-03,MA,4,NULL,Whig,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000193,0,T000193-0,rep,1993-04-13,1995-01-03,MS,2,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000193,1,T000193-1,rep,1995-01-04,1997-01-03,MS,2,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000193,2,T000193-2,rep,1997-01-07,1999-01-03,MS,2,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000193,3,T000193-3,rep,1999-01-06,2001-01-03,MS,2,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000193,4,T000193-4,rep,2001-01-03,2003-01-03,MS,2,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000193,5,T000193-5,rep,2003-01-07,2005-01-03,MS,2,NULL,Democrat,"Not Given",http://www.house.gov/thompson,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000193,6,T000193-6,rep,2005-01-04,2007-01-03,MS,2,NULL,Democrat,"Not Given",http://www.house.gov/thompson,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000193,7,T000193-7,rep,2007-01-04,2009-01-03,MS,2,NULL,Democrat,"Not Given",http://benniethompson.house.gov,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000193,8,T000193-8,rep,2009-01-06,2011-01-03,MS,2,NULL,Democrat,"Not Given",http://benniethompson.house.gov,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000193,9,T000193-9,rep,2011-01-05,2013-01-03,MS,2,NULL,Democrat,"Not Given",http://benniethompson.house.gov,"2466 Rayburn HOB; Washington DC 20515-2402",202-225-5876,202-225-5898,https://forms.house.gov/benniethompson/contact-form.shtml,"2466 Rayburn House Office Building","Not Given","Not Given","Not Given"
T000193,10,T000193-10,rep,2013-01-03,2015-01-03,MS,2,NULL,Democrat,"Not Given",http://benniethompson.house.gov,"2466 Rayburn HOB; Washington DC 20515-2402",202-225-5876,202-225-5898,https://forms.house.gov/benniethompson/contact-form.shtml,"2466 Rayburn House Office Building","Not Given",http://benniethompson.house.gov/index.php?format=feed&amp;type=rss,"Not Given"
T000193,11,T000193-11,rep,2015-01-06,2017-01-03,MS,2,NULL,Democrat,"Not Given",http://benniethompson.house.gov,"2466 Rayburn HOB; Washington DC 20515-2402",202-225-5876,202-225-5898,https://forms.house.gov/benniethompson/contact-form.shtml,"2466 Rayburn House Office Building","Not Given",http://benniethompson.house.gov/index.php?format=feed&amp;type=rss,"Not Given"
T000193,12,T000193-12,rep,2017-01-03,2019-01-03,MS,2,NULL,Democrat,"Not Given",https://benniethompson.house.gov,"2466 Rayburn House Office Building; Washington DC 20515-2402",202-225-5876,202-225-5898,"Not Given","2466 Rayburn House Office Building","Not Given",http://benniethompson.house.gov/index.php?format=feed&amp;type=rss,"Not Given"
T000193,13,T000193-13,rep,2019-01-03,2021-01-03,MS,2,NULL,Democrat,"Not Given",https://benniethompson.house.gov,"2466 Rayburn House Office Building; Washington DC 20515-2402",202-225-5876,"Not Given","Not Given","2466 Rayburn House Office Building","Not Given",http://benniethompson.house.gov/index.php?format=feed&amp;type=rss,"Not Given"
T000194,0,T000194-0,rep,1919-05-19,1921-03-03,OH,5,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000194,1,T000194-1,rep,1921-04-11,1923-03-03,OH,5,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000194,2,T000194-2,rep,1923-12-03,1925-03-03,OH,5,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000194,3,T000194-3,rep,1925-12-07,1927-03-04,OH,5,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000194,4,T000194-4,rep,1927-12-05,1929-03-03,OH,5,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000194,5,T000194-5,rep,1929-04-15,1931-03-03,OH,5,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000195,0,T000195-0,rep,1875-12-06,1877-03-03,MA,6,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000196,0,T000196-0,rep,1901-12-02,1903-03-03,AL,5,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000196,1,T000196-1,rep,1903-11-09,1905-03-03,AL,5,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000197,0,T000197-0,rep,1933-03-09,1935-01-03,IL,14,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000197,1,T000197-1,rep,1935-01-03,1937-01-03,IL,14,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000197,2,T000197-2,rep,1937-01-05,1939-01-03,IL,14,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000198,0,T000198-0,rep,1933-03-09,1935-01-03,TX,7,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000198,1,T000198-1,rep,1947-01-03,1949-01-03,TX,9,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000198,2,T000198-2,rep,1949-01-03,1951-01-03,TX,9,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000198,3,T000198-3,rep,1951-01-03,1953-01-03,TX,9,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000198,4,T000198-4,rep,1953-01-03,1955-01-03,TX,9,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000198,5,T000198-5,rep,1955-01-05,1957-01-03,TX,9,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000198,6,T000198-6,rep,1957-01-03,1959-01-03,TX,9,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000198,7,T000198-7,rep,1959-01-07,1961-01-03,TX,9,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000198,8,T000198-8,rep,1961-01-03,1963-01-03,TX,9,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000198,9,T000198-9,rep,1963-01-09,1965-01-03,TX,9,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000198,10,T000198-10,rep,1965-01-04,1967-01-03,TX,9,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000199,0,T000199-0,sen,1909-03-15,1911-03-03,ND,NULL,3,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000200,0,T000200-0,rep,1955-01-05,1957-01-03,NJ,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000200,1,T000200-1,rep,1957-01-03,1959-01-03,NJ,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000200,2,T000200-2,rep,1959-01-07,1961-01-03,NJ,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
